ts,url
2024-12-13T18:33:06.783384,https://www.brasildefato.com.br/2024/12/12/o-que-o-assassinato-de-ceo-nos-eua-revela-sobre-o-sistema-de-saude-privado-do-pais
2024-12-13T18:33:12.708528,https://sbtnews.sbt.com.br/videos/psiquiatra-explica-porque-assassinos-criam-legiao-de-fas-primeiro-impacto-12-12-24
2024-12-13T18:33:32.756724,https://jovempan.com.br/noticias/mundo/vaquinha-em-apoio-a-luigi-mangione-supera-us-40-mil.html
2024-12-13T18:34:09.186083,https://jovempan.com.br/noticias/mundo/novos-lideres-da-siria-prometem-estado-de-direito-apos-queda-do-regime.html
2024-12-13T18:34:10.904846,https://www.gazetadopovo.com.br/vozes/leonardo-coutinho/bashar-al-assad-caiu-sem-lutar-isso-e-um-mau-sinal/
2024-12-13T18:34:13.644907,https://www.sabado.pt/opiniao/cronistas/joao-pereira-coutinho/detalhe/20241211-1137-fuga-de-cerebros
2024-12-13T18:34:15.431189,https://www.publico.pt/2024/12/10/opiniao/opiniao/assad-2115177
2024-12-13T18:34:20.178357,https://sbtnews.sbt.com.br/noticia/mundo/mapa-mundi-o-que-aconteceu-na-siria-queda-de-bashar-al-assad-e-rebeldes-no-poder
2024-12-13T18:34:25.622647,https://tvbrasil.ebc.com.br/reporter-brasil/2024/12/entrevista-democracia-sera-retomada-na-siria
2024-12-13T18:34:25.986910,https://www.politize.com.br/bashar-al-assad/
2024-12-13T18:34:27.556847,https://www.nexojornal.com.br/isis-versao-moderada-siria-derrubada-poder-bashar-al-assad
2024-12-13T18:34:29.344772,https://www.brasildefato.com.br/2024/12/09/colombia-cuba-e-venezuela-manifestam-preocupacao-apos-queda-do-governo-na-siria
2024-12-14T10:35:17.657766,https://jovempan.com.br/noticias/mundo/presidente-da-coreia-do-sul-sofre-impeachment-apos-decretar-lei-marcial.html
2024-12-14T10:35:20.129431,https://www.gazetadopovo.com.br/mundo/presidente-sul-coreano-atinge-recorde-negativo-popularidade-aponta-pesquisa/
2024-12-14T10:35:24.162879,https://www.nexojornal.com.br/expresso/2024/12/13/into-the-new-world-snsd-girls-generation-kpop-protestos
2024-12-14T10:35:24.939336,https://www.instagram.com/estadao/p/DDiVSlbhNzf/
2024-12-14T10:35:30.503566,https://istoedinheiro.com.br/o-silencio-de-pyongyang-sobre-a-crise-na-coreia-do-sul/
2024-12-14T10:35:33.717822,https://www.moneytimes.com.br/parlamento-da-coreia-do-sul-aprova-impeachment-do-presidente/
